x,y,z,vx,vy,vz,ax,ay,az,phi,ident
-19266.4922,-21257.6367,-22173.3945,-34.2167015,99.4503326,-98.6893158,-1.88047719,14.7645187,-17.2682266,129574.469,18047
-19301.9375,-21056.8105,-22078.4492,-5.38407326,103.430031,-120.748596,5.47036076,12.2486153,-9.93662071,127192.375,21558
-18943.4961,-21080.8027,-22081.6094,-120.696274,147.079559,-127.996162,-46.0313416,77.0284042,61.0005493,122593.625,21778
-18969.4727,-21015.3594,-22131.1523,-75.7277145,110.406029,-187.81459,-16.1874828,-0.642309964,75.8469772,123064.297,21779
-18953.1973,-21025.3633,-22076.0059,-77.9135437,81.6383743,-95.1596298,-70.0763245,-4.31005716,100.679855,118900.078,21889
-19012.1777,-20990.4258,-22085.7402,-71.9816589,76.6994781,-59.561161,43.8698845,-34.7268944,65.1261978,120409.695,21888
-18982.0508,-21015.4219,-22042.5312,-27.1803169,62.6784363,-194.755432,26.2370815,-98.4729843,307.351044,112037.68,21790
-19051.1973,-21057.9785,-21905.7754,-114.105194,125.171753,-212.723526,72.5035019,22.6196346,-108.431976,123286.609,18381
-18963.2422,-21109.7441,-21998.9668,-23.2526722,-58.7024574,-150.389542,-18.527792,154.508972,81.9897766,119909.695,18411
-19038.6484,-21100.8418,-21958.3906,-26.7976856,122.959702,-165.198761,74.4733582,112.622803,-28.5155659,121784.094,21894
-18955.0684,-21101.5117,-21974.875,-24.4107475,67.2695618,-104.220001,-105.531372,98.6554794,-113.498756,119739.875,21936
-18999.998,-21071.4082,-22017.6836,-116.378738,10.8899107,-147.859085,61.5447235,140.055496,64.3319321,116322.828,21811
-19004.5,-21032.2188,-21991.5703,-52.9170151,65.6677017,-71.146759,196.516464,51.2545052,-12.0361662,110158.789,21782
-18980.5215,-21027.7012,-22016.8125,-66.4029694,197.923996,-146.449982,-47.3556252,142.973404,11.0610924,107035.367,21893
-18983.6699,-21023.1348,-22019.4297,-246.685333,104.187263,-242.765854,20.3809967,26.0761909,48.5180435,106637.523,21923
-18946.127,-21019.9648,-22021.4004,-89.1279678,168.289032,-37.5987244,-246.53363,-72.4420853,4.86448526,115046.172,21928
-18982.4746,-21010.4961,-22012.0195,20.4142799,-17.1564102,-231.64209,-10.5446205,-293.776947,-95.5334091,108718.5,21818
-18998.8418,-21027.9375,-21975.6113,-77.8297806,111.104004,-87.7846909,12.9767818,-83.5902176,-96.2492752,110564.773,21892
-18995.5566,-21051.8867,-21949.6387,-161.657593,-32.1988029,-75.0267715,-34.0777817,61.843586,-45.6203308,110721.633,21783
-19015.4121,-21059.0195,-21942.3887,-53.813118,68.2109375,-56.5667725,192.348892,166.262238,-113.522453,113870.375,21920
-19007.4082,-21040.6562,-21938.4805,-29.5989361,92.4534225,-188.013367,87.4991379,-142.707428,-226.071625,113154.266,21922
-18971.375,-21063.9922,-21950.3145,-102.982826,110.650192,-92.7069321,-163.782532,170.105331,-47.4594612,115090.406,18383
-19009.4531,-20988.4922,-21969.7031,-21.2318115,95.5418854,-83.3080444,50.2595215,-151.1315,-77.5256348,117661.875,21900
-18924.0898,-21050.9414,-22026.6797,-115.241394,79.1859589,-178.17337,-162.508698,71.2086792,10.5442896,119554.211,21921
-18964.543,-21042.9473,-21932.1543,18.8010216,195.002121,-145.110336,-179.139862,-74.5091019,-213.96434,117915.094,18377
-19674.8965,-20932.7188,-22221.2832,-42.8290977,90.2540665,-107.409019,-4.38004971,11.5861216,-11.7284193,123939.039,18157
-19265.043,-20871.4727,-21965.3965,-90.2537384,37.2174835,-146.971054,1.87355185,6.88839102,-11.6402569,125934.688,21937
-19312.5879,-20757.3105,-21841.6973,-59.9003029,58.7345352,-113.189865,-5.23063755,9.95608139,-17.2674599,125920.305,21895
-19259.2812,-20713.7383,-21920.0762,-74.2602692,49.6568909,-124.98764,-10.7123976,0.699548364,-7.86470795,125407.289,21908
-19336.2891,-20566.0742,-21861.5664,-60.1273766,52.5096321,-73.7499771,-11.7976179,1.74877155,-9.23793316,124615.719,18379
-19006.1133,-20929.4297,-22046.8887,-102.339241,-31.7328911,-59.185215,1.13920236,-65.6839447,9.020051,122252.969,18425
-19059.1582,-20875.8418,-21982.2012,-57.8315811,-19.2515907,-94.8456039,6.00984097,-28.9076443,-20.4879417,125103.57,18397
-19227.6934,-21058.2246,-21773.8828,-32.4452591,121.854378,-178.149658,1.03092444,15.0678511,-25.4228306,131425.844,21786
-19425.377,-20774.375,-21723.3281,-65.0458755,112.215202,-155.507416,-8.10826206,16.6792011,-15.3914995,126719.086,21896
-19649.3789,-20747.916,-21769.4062,-39.6571503,117.208481,-95.5512619,-5.05997419,20.1020355,-6.84384012,124174.508,21668
-19552.2285,-20729.4609,-21618.959,-46.6602211,147.727081,-136.74852,-10.7040539,22.0573311,-17.693285,125923.523,21559
-19421.0469,-20573.8906,-21689.4609,-108.167763,38.16259,-76.1631165,-41.9574661,-10.0448704,46.0038185,123471.133,21890
-19434.4355,-20582.4883,-21658.0605,-75.0543518,71.093689,-130.331024,7.93846273,24.1564007,-74.385994,123657.055,21904
-19208.3164,-20777.9277,-21614.627,-103.389877,71.6057816,-164.296066,-12.0511303,10.0397234,-20.65868,131240.703,21930
-20119.0547,-22112.6035,-20586.6934,-64.1960907,76.4729233,-114.115326,-0.94010371,9.30897427,-7.23197556,159558.344,21560
-20363.1895,-21910.9883,-20628.6152,-34.9296341,75.1091232,-95.6987534,-3.5518887,8.70217609,-11.3886013,156006.203,21532
-19856.959,-22037.1211,-20692.8223,-65.6667252,63.9212761,-99.5388641,-7.58507729,7.81574965,-11.8577023,158946.547,21564
-20134.5527,-21611.5977,-20801.8066,-67.0977707,75.3643646,-121.287262,-6.21464443,9.74935436,-13.7296743,150583.266,21567
-20298.1328,-21398.8906,-20756.4668,-55.3394089,84.5465317,-126.543015,-5.68833017,10.0218163,-14.7030268,147736.297,21563
-19881.8125,-21791.8457,-20543.0273,-79.8320999,55.0147934,-135.142136,-7.59456921,6.54101896,-14.6320982,158105.797,21842
-19329.8984,-22113.5645,-21075.1895,-51.3515739,60.3535347,-122.768463,-5.44625044,7.57373333,-14.4757185,158096.75,21784
-19122.7461,-22062.2598,-21362.1816,-60.4229584,69.0861969,-131.470367,-6.19598198,8.28183746,-14.4939938,155019.984,21788
-19304.6562,-21416.0215,-21205.041,-69.4519653,85.0955963,-153.397324,-6.69766045,10.8989887,-17.2831287,146911.172,21791
-19601.6387,-21547.1621,-21053.2852,-60.8802376,80.4582901,-141.391968,-5.69614172,10.5083227,-15.9048777,149013.734,21787
-19354.6504,-21649.5703,-20736.3574,-71.2058029,66.4952698,-145.554993,-6.64204073,8.55984402,-15.752141,157248.531,21846
-19851.3105,-21117.7324,-21215.4922,-56.0212021,111.180069,-139.651321,-5.87172842,14.2046337,-17.6341839,138584.703,21566
-20519.707,-20623.6895,-21373.9316,-79.6214752,129.851074,-150.461929,-10.9099483,18.2200146,-20.7828846,123647.617,21672
-20510.4766,-20834.1719,-21097.2129,-44.7318192,140.563644,-130.850937,-13.3836851,51.5720482,19.0498619,130700.164,21534
-20515.0742,-20810.7324,-21065.8633,-104.109207,127.7089,-168.983383,-1.7494365,-4.32974386,-62.2776184,130745.383,21562
-20494.1211,-20742.5098,-21098.9492,-65.4063263,96.4445038,-144.283066,-14.3364897,-0.483911186,-15.7191257,130071.422,21673
-19954.2246,-20764.0723,-21284.7383,-55.4572029,113.676918,-171.725311,-3.67180395,16.3297577,-22.2904682,130873.406,21677
-20499.6855,-20646.0918,-20737.332,-62.0363007,55.5781136,-240.962173,-54.6468544,65.0923309,50.2239456,135203.359,21717
-20509.6367,-20634.2988,-20721.4512,-50.7476845,66.635376,-135.836105,42.3183174,-48.8159752,-99.308754,135450.828,21730
-19965.957,-20575.2559,-20784.6992,-47.7030296,33.3554535,-157.388412,-2.63815069,7.29260349,-16.978756,138600.812,21750
-19724.4297,-20605.5352,-20713.6816,-97.2313156,40.7165489,-122.646179,12.5932779,8.97001266,-7.86546707,139421.094,21970
-19740.2246,-20597.1387,-20599.3145,-56.7772026,122.373825,-144.52269,4.00906372,16.6587067,-26.1549206,141411.25,21952
-19703.1367,-20544.4434,-20641.4727,-72.0248718,44.7960625,-165.541168,10.4983139,-3.70242906,-14.1020947,139865.25,21958
-19318.3145,-20678.8242,-21352.957,-85.3748932,106.032204,-174.37413,-10.8271761,13.3164816,-20.7407932,133297.469,21901
-19045.1836,-20803.8887,-21312.1934,-92.4515991,95.7022171,-166.709,-11.2911139,12.6636677,-19.3399181,139177.219,21929
-19416.8633,-20703.0605,-20922.1074,-86.6203003,99.1992569,-164.037262,-9.66610622,10.538209,-18.8509769,141466.094,21956
-19663.584,-20629.5273,-20727.9082,-104.206421,35.5572548,-139.637711,3.43738317,25.2604752,-9.18048573,139467.047,21954
-19617.3633,-20618.2637,-20732.9141,-105.07534,46.9160576,-132.060425,-43.3414497,6.0905571,-7.45803404,140168.938,21972
-18882.043,-20634.3848,-20837.418,-78.3866272,73.3990021,-163.259537,-9.04983425,9.14915752,-19.2271461,148183.062,21986
-18710.9863,-21533.1621,-21883.1562,-50.0765266,107.125061,-151.602554,-7.27460098,13.0882435,-17.1329479,143468.516,21781
-18543.6562,-22154.0195,-21723.7168,-44.2459755,60.9287949,-147.015701,-3.81109333,6.99936914,-14.4669685,156225,21816
-17731.3027,-21676.0254,-21836.291,-25.8213253,62.4182587,-156.602997,-3.00205612,7.779737,-15.798336,156041.5,21822
-18127.2031,-21357.2734,-22204.8184,-66.2423019,71.6317368,-142.750824,-3.44593668,11.3595123,-28.153513,142037.578,21925
-18090.0098,-21184.3398,-22178.1699,-65.6528778,35.5923157,-129.930466,-0.488366187,1.6504252,-32.5282211,141123.875,21927
-18067.6914,-21188.666,-22232.3613,-49.4295959,32.0352707,-157.292389,-14.4493647,4.04696512,1.61516154,140823.75,21926
-18181.5449,-21276.0938,-22015.6816,-55.0262604,63.3443298,-175.850143,-5.09108305,7.68266582,-20.3793945,143895.016,21932
-18195.2246,-20884.1953,-21672.2637,-57.2744255,57.1798859,-151.82518,-6.20099115,7.30866671,-16.1444244,145157.109,21934
-17959.9355,-20918.834,-22220.9883,-49.8807831,32.1410789,-132.052841,-6.36047697,5.04469252,-14.3863907,141354.641,21940
-17850.9102,-20699.8164,-21963.9258,-41.2698364,45.6478844,-142.883545,-4.83584785,6.58191919,-14.8526306,143917.922,21941
-18714.7207,-21460.0234,-21202.5,-61.2640343,76.9355087,-151.886734,-6.32200909,9.47990227,-16.6445274,152870.531,21819
-18441.7461,-21717.4766,-20563.0391,-40.2772484,57.6833229,-131.984131,-3.4467392,7.1220665,-13.8759403,168159.516,21874
-17269.1094,-21966.4531,-20954.9297,13.5399694,46.8453484,-126.050056,2.69181013,6.85009336,-12.217988,173694.641,21823
-18116.8848,-20656.4453,-21028.5137,-45.1389046,69.377121,-142.59346,-3.82444072,8.22616863,-15.491847,153070.297,21935
-18714.4883,-20864.1133,-20787.0312,-65.8201752,82.547081,-152.833954,-7.0784502,9.1046114,-16.962513,152994.219,21984
-17869.332,-21153.7617,-21040.1836,-28.2734051,65.6380997,-137.189087,-2.07225776,7.86204863,-14.2106628,159696.781,21933
-16712.5801,-23372.3184,-23182.7031,-116.979134,111.291687,4.67646074,-9.98069191,11.4992409,-4.34761381,326055,19334
-16388.4629,-23330.8984,-23120.7949,-129.817062,113.235771,15.2866049,-12.7914,11.8917904,-2.63134933,329449.25,19362
-15696.1631,-23807.0586,-23464.3906,-142.654068,107.617615,0.78145504,-13.3207712,10.130188,-3.10159922,349693.844,131712
-15519.4971,-23904.0117,-23213.8008,-153.879349,129.19928,-3.96744514,-13.7183647,12.0740452,-3.30110812,354356.812,131607
-17113.9336,-22960.7754,-23141.3105,-140.629242,101.029633,-19.3318481,-20.0167198,5.08483696,-10.973011,314182.25,19345
-16646.4785,-22893.1641,-23233.8594,-116.283394,107.757538,8.21573353,-10.5743418,9.86349201,-2.95115066,319264.875,19348
-16420.9551,-22343.666,-23373.5996,-99.369072,115.858109,5.6658988,-8.64565468,10.8160458,-2.36109924,314322.594,19350
-16477.9648,-23881.2969,-23017.0547,-103.671463,97.1245193,-5.40383482,-9.01376629,8.93323231,-4.76436186,337714.281,19333
-16357.6885,-23853.6953,-22876.9062,-125.099312,123.378471,7.39930248,1.81976819,25.4317684,-6.01984549,338334.656,19361
-16322.457,-23811.4805,-22873.3086,-101.431015,89.5521011,-37.9779587,-23.821909,-5.62819386,-7.69938803,338078.719,19340
-16717.623,-23170.416,-22915.8262,-95.6954117,121.634636,-21.3531857,-9.22216797,11.6322966,-5.28607464,322563.594,19338
-16940.8125,-23255.3242,-22809.582,-56.5923004,125.200706,-52.9815331,-11.3681259,62.0931206,12.0285578,320603.25,19184
-16956.2871,-23215.9863,-22796.1543,0.118273944,122.318893,-104.384682,99.6706009,-6.70102978,11.6179705,318664.656,19170
-16930.9551,-23213.4141,-22787.4199,-92.0877304,78.5954285,-61.543541,-104.307686,-21.4870377,-53.1337776,318945.156,19157
-16535.752,-23263.3242,-23057.4902,-111.455574,112.315384,-7.66827059,-9.95382023,10.7619781,-4.66598988,326179.625,19335
-16977.6523,-23401.0391,-22461.7715,-17.1514606,76.3978119,-93.6891785,-4.45304394,10.6093359,-10.5263262,327551.062,19162
-16477.8047,-23168.2168,-22381.1094,-30.6867886,142.632462,-42.8643684,-3.72665453,14.3942528,-4.58461046,326332.312,19171
-15699.4941,-23111.3262,-22973.2148,-103.868324,133.986267,32.9272156,-7.43699026,14.8705196,0.452096522,334448.656,19366
-15937.9912,-23807.957,-22652.1777,-124.460327,140.747604,-0.950423896,-10.3826666,13.972333,-3.11949778,344552.219,19262
-16169.3643,-23600.9453,-22646.0234,-104.961884,122.633423,-4.10399151,-7.95837402,12.3386889,-4.04644251,337267.812,19368
-15777.9385,-23493.4961,-22593.2324,-103.821518,152.384903,34.9304619,-12.0904808,33.8216743,9.5180769,339008.594,19365
-15785.7754,-23446.3125,-22568.5566,-136.151001,128.436752,30.373167,-5.47448397,-3.44831634,-9.81780529,337804.156,131713
-16884.625,-22884.541,-22951.2637,-101.60128,75.9029388,-70.7298203,29.4954929,-2.7035172,-22.8585682,315514.25,19134
-16847.6152,-22895.5273,-22966.4277,-26.0996342,81.2639465,-27.2704048,-43.605648,19.3273239,8.33451271,315909.656,20036
-16640.4688,-23064.7305,-22722.6641,-36.8027229,107.837791,-58.289093,-5.68411684,16.1177597,-5.85894871,321849.375,19186
-16617.1777,-22965.9258,-22691.1699,-32.0085449,82.0130081,-54.783905,-6.25258017,6.63065052,-7.87476397,320505.219,19159
-16638.8379,-22458.7793,-22984.0312,-64.3488083,90.3340073,5.08360815,-5.78524351,11.1930103,-1.87989235,312665.531,20005
-16276.2803,-22711.8672,-22624.5254,-84.4150391,138.163116,31.7753239,-4.43187761,18.930109,1.31925237,318048.281,19349
-16394.3711,-22752.5176,-22343.125,-35.8352051,86.6220779,-0.234458715,-71.4009705,-24.0697556,42.3009071,316544.219,19135
-16415.6113,-22763.6797,-22329.1367,-19.0519085,162.532852,-28.8278408,76.7201157,54.9645729,-56.0267258,316840.438,19133
-16378.252,-22539.9805,-22633.5938,-61.26754,118.032585,51.8200417,-0.986527145,30.6046619,8.52340794,313096.438,20012
-16407.8809,-22484.5703,-22599.5781,-33.0522156,146.401062,-4.99398375,18.3514271,13.0875921,-6.82480049,311662.469,19352
-16341.9111,-22421.5312,-22625.291,-52.5141411,93.1976395,-20.3727493,67.9057312,-4.4357996,85.9540176,308776.375,19354
-16325.6191,-22423.8828,-22606.6621,-53.1458244,118.629211,73.0574951,-68.4355545,19.193388,-68.4855652,308645.594,19347
-15547.4541,-23061.7871,-23029.0352,-126.28553,136.559998,38.0761299,-11.1914034,13.9867439,2.22058272,336009.562,131714
-16072.2041,-22597.8906,-22987.2344,-100.69017,130.955307,36.0785294,-7.92165709,13.4538851,2.54508543,320263.125,19376
-16043.0703,-22928.293,-22436.2734,-91.9663391,145.009796,38.6523857,1.21272433,20.2538548,5.3548007,323662.156,19342
-15975.0762,-22894.1816,-22389.1836,-65.2689438,152.579803,33.845787,-10.280117,14.8930979,-1.62348437,323282.844,19363
-16237.8379,-22409.498,-22532.666,62.1266174,51.5339012,-74.2817688,-1.52556121,21.7347507,13.3511553,309878.594,20055
-16182.6846,-22265.4629,-22485.2188,4.96147633,65.5966034,-17.2673588,-1.9491477,-11.7494555,37.9034157,306495.062,23568
-16059.1221,-22498.9785,-22307.8145,-33.5514107,130.344238,16.1035366,-3.48670316,28.5504513,-2.46248341,312866.375,20013
-16247.5361,-22430.9473,-22367.834,66.5052338,146.628754,-81.8546753,18.4684143,44.6514969,-13.2829323,309358.594,20040
-16195.3818,-22352.877,-22418.8828,18.1501274,-1.62477255,-51.143177,-22.2589703,161.981705,111.458763,300664.594,20058
-16175.3242,-22319.334,-22417.7676,17.8112144,-5.69644547,-56.7952843,-84.6102676,-52.0160408,124.151581,300971.125,20059
-16230.7939,-22343.5449,-22397.7168,9.74834824,-6.17229271,-57.0149841,157.204666,35.0771523,-39.7782784,302866.969,20056
-16200.2412,-22341.9219,-22408.7969,128.723007,65.6428299,-12.9416943,37.0427437,31.6498337,-8.07005882,298991.5,20042
-16184.8604,-22308.8242,-22382.1289,52.4748917,-75.3860092,-63.8747978,149.75296,-92.4912567,-16.0968933,299165.312,23570
-16155.8691,-22310.5684,-22379.5488,22.4349556,107.60833,-28.6131592,-195.00116,-49.4186211,15.5901537,299582.719,20043
-16166.1553,-22319.8691,-22367.7422,79.3884811,85.7258072,-32.8081741,-45.6865349,100.351189,-169.789307,299377.844,20057
-15517.3711,-22375.6426,-22636.709,-81.3166199,152.351761,68.1359406,-5.56480694,15.8552742,7.13736439,319951.062,19380
-15250.0537,-23914.1836,-23852.5547,-166.50827,126.953453,-18.7920074,-15.2631674,11.5479965,-4.3233037,360656.312,131634
-14995.8291,-23385.1621,-23646.1445,-150.330383,157.383545,7.38164568,-30.444582,18.9690475,1.70193303,352108.562,131744
-15050.5859,-23371.459,-23636.709,-124.236229,127.11763,-4.80773878,5.95903969,9.63693523,-4.62395,351011.875,131716
-14649.7539,-23800.627,-23360.6328,-155.955612,163.826019,16.3376923,-13.9987078,15.9408789,0.0190095175,366167.656,131636
-14250.1162,-23444.6445,-23238.0234,-137.478439,184.431488,43.7202873,-13.7249565,20.8880711,4.33604622,363207.625,131638
-14283.6377,-23286.5488,-23153.3906,-150.203293,192.017349,34.3958473,-11.1083012,18.6523857,4.02450752,357759.094,131856
-14916.3818,-23068.0605,-23404.7988,-118.703331,140.862808,18.8178329,-10.4622288,15.186265,0.813938558,346105.375,131718
-14571.498,-22706.334,-23261.8086,-116.353828,162.972412,38.7969666,-8.59259892,17.1568413,4.56038094,341524.812,131746
-13970.7822,-22979.2383,-23141.3496,-157.975403,211.431091,28.1103401,10.5130281,124.182503,-12.479372,350159.562,131860
-13967.1055,-22963.5527,-23146.0684,-108.136215,208.880005,51.6807976,-30.9569435,-57.3928757,44.6368866,349712.656,131858
-13976.8252,-22872.0312,-23137.1504,-194.374878,164.214569,28.0150681,-35.3698578,51.7521019,29.5441132,348802.094,131890
-13997.9941,-22842.0762,-23125.8398,-138.054855,198.078888,49.5464859,27.7329769,-25.4759064,-2.21633363,347860.781,131972
-14775.9902,-23567.4434,-22987.8789,-133.217163,162.817719,22.5444469,-10.9902029,17.2716274,1.57531023,356558.531,131635
-14371.6035,-23627.6016,-22956.9297,-143.580124,188.892776,26.4520626,-12.8278055,19.9516602,2.55669832,363933.812,131637
-14158.1133,-23205.1406,-22780.8574,-122.573456,217.027603,43.3642197,-7.54010773,20.0584698,5.59033489,353395.188,131639
-14116.7217,-23289.7637,-22788.3613,-147.989441,212.536072,37.7475739,-15.3429728,30.8678093,6.15796709,356777.656,131857
-15172.6807,-23073.5742,-22585.5547,-118.035027,168.875519,54.3792305,-7.63761234,18.2194939,5.26859331,337476.938,131717
-14565.9092,-22828.7324,-22419.6523,-109.266769,193.255249,80.4919815,-5.4669075,22.2710629,11.6758738,334721.594,131745
-15365.1973,-22262.0898,-22602.0254,-98.7899475,153.909821,75.3754883,-6.43102932,13.9193325,7.16973495,319049.688,131728
-14169.8555,-23046.875,-22767.8691,-146.533768,208.186356,44.9466553,-6.90060186,19.9141922,6.5484643,348871.219,131861
-13935.1562,-22969.5977,-23052.2676,-149.496689,225.3172,96.7692032,-17.0006008,30.7363701,-7.49833632,352409.688,131748
-13937.5059,-22784.1191,-23077.8965,-150.878403,215.257935,63.2211456,-6.5356431,10.0561867,14.5641346,347654.312,131862
-13843.6289,-22888.082,-23067.2168,-196.503296,185.924057,47.9535828,-27.7915611,22.4867077,5.42316628,352604.406,131968
-13899.9258,-22768.7891,-23031.9531,-156.322998,176.188156,75.2891769,-25.046051,8.01736259,-8.08428288,347861.031,131888
-13994.6582,-23052.3828,-22764.3359,-156.043823,207.692093,43.4273338,-14.5578413,24.9703293,6.86421824,351725.375,131859
-13962.3281,-22821.002,-22721.7402,-153.991547,197.827209,52.2789192,-10.5076895,17.6197968,9.85113144,345411.156,131863
-13922.8525,-22916.207,-22667.8574,-192.806686,233.35463,47.4358597,-15.5803137,25.9275112,5.17329979,348065.281,131889
-13756.207,-22341.4355,-22445.4414,-168.710831,250.793518,95.7574615,-10.4767084,28.5220928,20.0044346,330801.5,131891
-16723.5625,-22112.9277,-23824.4141,-101.641289,108.518013,-28.3964767,-10.1459723,10.5344038,-6.36122942,307697.562,20224
-16956.041,-21687.9648,-23539.2227,-64.8947525,83.3918686,-57.2509613,-7.18560123,8.78419971,-8.04726315,298256,20024
-16868.8672,-21979.7969,-23112.6699,-63.7903214,63.4698868,-33.0883827,-10.9077892,1.37859321,4.0676055,303333.25,20025
-16688.9531,-21816.7793,-23371.5,-71.6532364,97.3263168,-25.8550625,-7.43866968,8.9661026,-5.72392464,302762.438,20007
-15981.5664,-21645.7109,-23329.2617,-69.4495544,132.23613,8.5260334,-5.3149395,12.3807192,-2.00881171,306119.25,20228
-16112.9395,-21402.8008,-23161.041,-28.7845116,102.150261,-26.35919,-2.74193788,10.5926809,-4.18695068,300493.281,20028
-16565.8203,-21186.7344,-23734.7461,-59.2739677,121.99736,-49.9968376,-5.50062418,12.8107767,-8.62953949,292733.156,20021
-16375.0713,-21071.8398,-23648.1602,-34.9877663,108.364098,-79.0592957,-5.83016062,12.5116825,-9.02204227,292518.188,20027
-16497.6895,-20657.4609,-23959.6426,-10.0649567,94.7171478,-118.505661,-5.81224012,19.6768284,-6.00626755,282563.094,20166
-16513.7715,-20633.8164,-23867.2891,-38.7153625,146.309235,-104.762444,-3.11175275,14.6107759,-19.8333111,282509.562,20026
-16806.8438,-21209.6152,-23534.3555,-31.0145226,74.6073303,-99.4222183,-5.01470947,10.3163509,-10.2177534,292029.25,20164
-15658.0342,-21084.6465,-23476.5605,-54.2248497,151.695099,-0.423134476,-4.33031178,15.692277,-3.23162937,298739.156,20230
-15860.332,-20957.6582,-23335.375,-33.6899376,137.298645,-22.7240448,-1.38476419,13.8143749,-5.9683404,294554.094,20241
-15765.457,-20739.9785,-23462.8672,-14.3253183,132.212845,-62.6345177,-2.40563583,15.172327,-6.47605515,291175.156,20031
-16896.1504,-22012.4258,-23056.8203,-27.2102051,41.5589104,-73.3393631,-0.838798881,12.4786634,-15.6925316,303686.906,20054
-17007.1152,-22207.5586,-22800.6074,-39.4176178,82.3247833,-28.5598526,-0.82179302,8.36583233,-8.65207005,307376.25,20011
-16779.9082,-22227.5938,-22799.4746,-1.50621474,109.527359,-58.8534851,4.29799366,-6.1630106,33.4611397,306582.812,20051
-16778.0957,-22253.1582,-22758.7812,-37.7829857,29.8880997,-37.1621628,16.9050465,37.4428024,1.92809272,306251.844,20038
-16748.0312,-22223.8789,-22718.7305,64.811348,32.1672211,-55.7496147,43.4003372,-84.8562546,121.046692,303209.094,20052
-16749.0547,-22242.9062,-22693.3984,-37.741848,44.0137291,-64.3931046,66.3291626,121.398827,-130.418808,303625.531,20035
-16735.4512,-22230.7383,-22701.1777,-6.3313508,107.49971,-105.358032,-139.457245,-25.2354832,-60.8570518,302595.531,20049
-16782.6484,-21685.3984,-22755.8066,-1.77312434,36.6808014,-76.4333496,-2.10178256,6.20747042,-8.02962017,301602,20161
-16501.4609,-21936.8652,-22582.125,21.2252884,21.7600193,-80.1534729,10.6531057,-9.62163734,-7.51282692,305152.281,20168
-16468.1484,-21987.8066,-22591.6484,36.6909676,9.07784081,-98.9451752,-6.77726746,17.199131,-1.21233606,305725.75,20169
-16268.8242,-22211.7949,-22349.4746,43.4493942,71.4213562,-135.548981,173.91922,-33.9285507,-123.605202,300531.031,20065
-16279.6797,-21874.1777,-22403.8984,18.0297432,12.0764875,-56.7063408,3.2813158,0.37038216,-5.47426605,305617.438,20165
-16824.7461,-21403.0254,-22646.291,-0.849454999,33.826725,-126.840225,-3.91915131,6.95685005,-13.6664543,298403.25,20171
-16480.1328,-21584.1855,-22277.3887,35.6059303,23.6850739,-147.710205,4.79169607,-6.6657958,12.0231419,302745.25,23680
-16174.502,-22075.7383,-22896.6777,-39.4327126,86.8477783,10.9114151,-4.15685177,8.53001595,2.44965792,310120.062,20014
-15801.458,-22050.8613,-23012.7246,-81.4779129,134.933868,40.2341957,-6.03167963,11.8364525,2.95644283,313934.531,19378
-15802.7773,-21588.125,-22871.4082,-15.1550751,88.8626404,-10.929882,-2.29902387,9.56630421,0.00837464351,304979.156,20029
-15887.4443,-21863.2324,-22656.6523,-38.1497803,93.3109436,34.406498,-3.13134027,7.56389332,2.76423955,307467.031,20227
-16251.958,-22219.9414,-22361.9316,22.4098873,146.011566,-40.4923363,-84.1589203,96.6473541,71.3925476,299767.906,20053
-16256.2979,-22208.8691,-22359.8379,89.7929993,69.1550598,-77.4380264,-20.3019161,-106.244965,45.8729248,299288.625,20037
-16131.082,-22146.0059,-22268.0645,66.0848083,1.85584307,-149.646652,4.10007286,-20.4991589,-7.60625362,305697.688,23571
-15992.2021,-22220.7754,-22444.084,-42.9593086,109.596107,70.7290421,11.0193501,-2.47463274,14.4787683,307496.344,20015
-15936.4551,-22237.3574,-22461.0938,-74.505867,91.0041428,47.7760773,-23.5904427,12.6874695,33.2453613,308642.688,20225
-15925.624,-22234.1836,-22398.4355,-18.7016048,82.803978,42.155262,-20.5258198,6.49545288,-2.95631504,307918.156,20232
-15989.9287,-22136.7051,-22271.8906,-68.1759415,99.4192429,45.2331429,-2.45806623,-15.9773817,-1.16291535,306245.562,19351
-15452.4453,-21938.2637,-22344.7793,-12.6165752,101.79351,57.8687592,-1.06951094,10.4274044,7.70815134,309490.562,20234
-16015.7061,-21688.9277,-22577.3887,4.9485364,53.048027,-21.8775425,1.3552866,4.30680561,-0.131438985,304216.094,20082
-15948.3203,-21692.3867,-22423.9492,35.1891022,12.3120203,-66.9301834,0.677980959,3.62023687,-4.45558977,304425.938,20174
-17047.6016,-21173.3945,-23037.0254,-17.4593773,49.5428009,-99.0827866,-3.51325631,7.66894293,-10.3480339,292754.719,20163
-16890.5527,-21377.3711,-22733.8652,0.298848361,33.8617783,-93.3565521,0.929474056,5.12223864,-6.25155735,297337.75,20170
-16264.7959,-21214.002,-22858.5957,9.76774788,50.8663254,-77.1766434,-0.332739741,8.45718098,-6.58294344,297264.031,20167
-17096.5605,-20817.9785,-22579.3633,-10.8673582,46.4719505,-122.830482,-1.70108867,7.58770895,-12.1600847,291917.594,20185
-15793.6475,-21088.0762,-22994.1602,12.1310902,83.0552292,-55.5270309,-0.302022994,11.5955124,-4.24976015,297233.531,20192
-16019.9414,-20747.3574,-22784.5664,30.3594894,57.7606239,-95.4586182,2.04489541,9.91771221,-7.41659164,291923.344,20188
